2	优秀的地方，我们多肯定[强][强][强]
2	已经制止了，现在还有噪音吗
2	是啊，我们也着急，没电没水，我们服务也不好做[裂开]
1	惠民昨天确诊1
2	最后是冒烟一样会发的，手机拍不出
1	电梯要是发生安全事故怎么办啊
2	自来水公司爆管
1	小区的卫生，绿化里面的垃圾，水池到底好久清理一次，有没有作业要求。杂草也是丛生。
2	没通知
2	现在车位多少钱一个@Rafael老王
2	侧卧的吊顶裂缝感觉快掉下来了，安排给修下
2	@奎 我加一下你好友，咱们私聊
1	从天阿姨还给我发信息，有业主把垃圾烟头在33-20楼楼梯上乱扔
1	湖边的树昨天中午经过就见已经砍了。。。以为是修剪树枝，可是为什么变成光秃秃了？[捂脸]
2	隔壁小区物业也是很不负责
1	我赞成成立业主委员会
2	进不去了
0	我们相当满意物业的服务态度
2	快去找一下筹备组的人
0	物业最近还是下了点功夫，卫生确实提升了很多
2	我明天问下工程上的人哦，你门锁现在是有什么故障？
2	那这个敲烂了，是修了的还是没修
1	一双新鞋被偷了
1	那么多枯死的树木，你们都不管理的吗
2	不了解双方对峙的过程，不方便发表态度
1	想成立委员会，但是不管成不成立，物业费还是这么多
1	说过外卖快递及外来人员不得进入小区有坚持了吗？[捂脸][捂脸][捂脸]天天觉得外卖的人比业主进出频繁多[抓狂][抓狂][抓狂]
1	这已经不是踩点了监控里面显示已经在偷盗了
2	他是根据自己娃儿时间来定的，周内周末都可以
2	拿我让他4点30在家等着
1	情感问题捅了9刀，男的跳楼自杀了
2	应该是属于精神有问题？还是属于盗窃行为哦？
2	这几款冰箱现在活动，京东价格15999，我们现在活动送满减劵2499，结算价13500。
0	我觉得物业主动做这些是要表扬的，当然细节可以更完美点～
2	我们都没听说撤场的事
1	小区的安全问题是你们物业的责任。监控是摆设吗？保安是做样子的吗？
2	明知道厦门有疫情，还回来，都是不负责任的态度
1	接受不了这个管家的嘴脸
0	门卫大哥好样的，加油！
1	楼道上的烟头和污渍几天了都还在
1	我们辛苦奋斗了大半辈子的心血砸在这套房，想改变居住条件和环境，还没正式入住就被这样的环境闹心，烦心，感到很不开心[发怒]
2	不管是什么都是要判刑的，包括酒店老板和主要管理人员都是要判刑的
2	医院做核酸的太多了，直接回家做抗原，结果待会发
2	@15982468622 刚提交了门禁脸开门，请通过下
0	物业管理很尽责！
1	声音好大，不知道是什么原因”声音好大，不知道是什么原因
1	下水道地漏已经在往外冒烟呢，自个看看
2	快递时间太久了，差评
2	我们13栋还有人要一起拼团买车位吗？
1	明明知道放在那里会被偷，还让业主放在那里，这就叫负责任？
1	地下车库积水严重
2	女司机加油站点打火机，全是都烧着了
0	今天二号门的门卫太贴心了，我一个人带娃娃拿了快递，娃娃骑的车门卫怕他被门撞了，用手帮我护着进来的
0	小区环境好哈
2	还没
1	早啊我看电梯里有一只蚊子，到了一楼，发现有一群[捂脸]
2	没有污渍了哈
2	每个物业公司都会做公共收益哦，纳入专项维修资金，在小区共有设施设备需要进行大型维护、维修的时候使用这笔资金，这笔资金使用需要经过相关行政主管部门的同意，专项维修资金充足时，业主是不需要再次缴纳的，并且每个季度都会进行公示，社区街道等政府单位都会不定期过来查的。
2	那个保安今晚睡不着觉了额
2	[呲牙]图片看得出电话嘛
2	网上啥都买了，去超市浪费了
1	地下室摄像死角处能处理一下吗？一个星期不到，车都被盗了两次，能给个说到吗？
1	反正已经成立业委会了，下一步就是换物业了
1	小区门口保安态度太差了
2	电话比上门效率高速度快吧[色]
2	漏水可以观察一下，有问题随时和我说
2	租哦
2	大家今天对于施工噪音扰民的探讨，我现在才有空详细看了一下，可能我们对于法律条款的解读，都有点不透彻。
1	人脸识别弄过了，又整。不能学有的小区办理电子卡吗？扎堆排队，效率又慢
2	那要设充电桩干嘛
2	我要给网约车司机差评
2	公司喊选一个花名
2	@芳香为云 车牌没有变更吧
2	好的呢
1	看谁家的娃把楼梯门口弄得好脏，里面外面都是泥土[捂脸]
2	好的好的，没事，我相信您，您别激动，大不了最后我们物业承担所有，不能让大家对环境不满意，慢慢来吧[破涕为笑]
1	那值班保安都是聋的吗？这么大声听不到
3	需要报备。红河回来行程卡都带星号，有固定住所的居家7天，没有固定住所的酒店隔离7天
2	不在物业那里
1	B7的客梯你们要检查一下，里面的屏幕没办法显示，而且坐到一半也不知道到几楼突然间电梯一直在响，这样子要吓死人呢，如果说坏掉了都不知道坏在几楼。你们说这样子坐电梯有安全吗？
2	怎么说呢
1	现场安全事故都和工人说过了
2	@姹紫嫣红 [捂脸][捂脸][捂脸]你认得是哪个咩？
2	我的妈
2	深圳很多小区绿化都挺不错的
2	你们约好即可
2	我再发一下
1	同意，不能让其它栋的电动车停在我们13栋的负一层！这是我们13栋所有人的公摊面积内，再说其他的车乱停乱放严重堵塞通道产生很大的安全隐患
0	那个保安素质很好的
2	@波少 人在了
2	和游泳池没关系
0	给保洁员点赞[强][强][强]
2	尊敬的凯旋城各位业主：大家好，为了给大家提供更优质和便捷的服务，请大家扫下面二维码，添加企业微信，我们将竭诚为您服务。请您添加后备注房间号+姓名，谢谢。
2	管家会过来查看的
2	秩序安保每天夜间巡逻常态化
1	西门外边乱停车对小区形象很不好，也有安全隐患
1	别墅那边违建吧好像
1	你们都是理，处理不了偷东西的只能为难业主
0	物业的鼠害防治工作还是做的很到位，现在很少看到老鼠了
2	爆炸他们得赔偿
2	我跟师傅说一下
1	这玩意会爆炸
2	后门要过些天
2	咱们属于经开区么？
1	车子线路爆炸了
2	进去小区一定要刷卡，不要太热情了见人就开门
1	要起一次火，物业才会严查消防安全隐患
1	打扫卫生的扫到这了，看到粪便也不清理。好多天了，粪便越来越多。
2	先让他修吧，应该快了[捂脸]
1	39栋三单元三楼的楼灯没亮了
2	开发商已经有应对的措施了，根本不怕你维权，闹来闹去受害的还是买房的人啊[叹气]
2	不给出
1	那么多家都出现老鼠问题就不太正常了
1	拿一小部分广告收入出来就把事情做好了[愉快][破涕为笑]
2	美女，明天在帮我修吧，俺家狗放家里，怕你们进去咬着了
0	安防做的不错！
1	@紫梧桐5-8栋管理员 5栋二单元左边电梯19楼按键按不亮，派人修下
2	木渎弄户口是去便民服务中心了吧
2	您那边要租，我这边留意，再有业主咨询，我@您
3	社区活动，3栋门岗免费领盐
2	绑过
2	准确的说是22号就到了成都了
2	我退回来你赶紧更了重新上传影像吧
1	办事效率太低一台空调三天了还没处理好
2	@阳光 你是哪一户，我明天查一下给你回复
2	心窝感觉烧着疼
0	万科招的保安个个都是部队退伍的高大帅呀
1	垃圾记得清理臭🉐️
2	但是今天也没联系我开门
2	业主水全部都流下去了，然后天花板上面没有水渍。
1	2栋楼梯间有粪便，麻烦感人清理一下哈
2	谁在扔在那里，那不好意思，我用我家摄像头对到垃圾桶位置，你扔了都没有考虑低楼层的嘛？不知道臭吗？
0	你是个有素质的好保安
1	@楼管-谭冬妹?脏的不像样
1	8-1货梯轿厢壁上有污点
2	好的，把你弟弟的东西都偷来送我们物业小姐姐
2	我工作手机坏了，之前记录没有了。
1	还从来没见过这样子做保洁的，那个阿姨说拖一下门口就得了
2	各单元门禁安装进度如何了
1	离奇死亡
1	不能随便什么人都放进来，现在疫情那么严重
2	@5-1-2803 谢谢
1	10点前出门闻到气味，不知道是汽油还是煤气泄漏味道
1	12号楼二单元9楼逃生门打不开门把手坏了门也推不开而且有一股烧东西的味道请安排人检查一下@东营万达华府12－13栋管家董晶
2	我没有宫元的权限
2	可能是换了个领导吧。一个领导一个搞法。
1	已经成立筹备组了
2	@花样城-魏 帮我也贴一张25栋下A39的车位，车牌号为桂c12Y72和桂cAY163
1	再不排查出现火灾这些安全隐患涩就过不到个好年哦
1	一男业主从小区坠楼，重伤不治身亡
2	好
1	我家玻璃被盗
2	全球癌症死亡率最高就是乳腺癌
2	节日快乐[福][福]
2	@夏 [强][强][强]
2	住校好一些，方便老师管理，我们是住校，高三了
1	环境差，小区乱七八糟
2	没理由我30之前到了不给做吧
2	@Winnie 我姐收邮政快递了
2	长沙有个小区在成立业委会
2	我回去试试看
1	一年这么多物业费，电梯加个风扇不难吧。
2	优秀业主！
1	这大夜了，小区里都还有人在大声说话，倒底在干嘛呢，两三点了，难道不怕影响别人修休息吗？[抓狂][抓狂][抓狂]」
2	亲，线路水路图发我看一下呗
2	刚刚有业主反应，三楼的某位住户强行将单元门拉开，如果下次还这样我们将会公布监控在群里，如果未带门禁卡可以呼叫管理中心，公共设施需要大家维护，
0	绿化还是挺美观的
1	16号2楼楼梯太脏了，请保洁打扫一下。
1	你们那个门系统多久能弄好，我们上次来说更新卡都还是没办法更新，为啥门卫的卡能开，我们的卡开不了
1	昨天凌晨两点有人敲我家门，我不敢开门，报了安保查监控，结果监控器在晚上看不清，安全隐患如此之大，这要是发生啥事怎么办
2	一样的
2	[捂脸]
1	凌晨三点多小区来了个小偷。
2	旁边小区的绿化挺好的
2	还漏吗
2	保安去看没见
0	没怎么看到老鼠了，现在
1	电梯里面的玻璃坏了
2	你们今天可以来帮我装这个么
2	小区都没有儿童玩的地方所以只能去爬垃圾桶玩树叶了[偷笑][偷笑]
2	刷卡的
2	纯分享，这是我的专属家政顾问武富利，性格直爽为人认真负责，为我省了很多心，找到好的家政公司和优秀的家政顾问是非常重要的事情。给我的服务我也是非常满意
2	保安
2	我不知道筹备组的人知不知道
1	15栋1单元2楼发生火灾，家里没人，手机充电时电池爆炸起火引起的。
2	@XING 你好！群备注改成自己的房号，加私信说
2	高铁站吧@6号楼
1	晚上回去还要碰到这种没素质的门卫
2	有没邻居觉得这里的信号太差了？
0	门卫人品好[强]
2	安保人员去排查了
2	隔壁小区发生电梯困人
2	这个问问业主是啥情况吧放了好几天了
1	每个都有您这种想法，等的入住么怕是危楼了，没人打理杂草丛生
1	是故意偷窃
2	外卫木线条破损
1	每年暴雨，负一楼一大股霉味，
2	中山一货车突然着火爆炸
2	谁家可以打印彩印？
1	外墙渗水都把屋里的墙面损坏了
2	解封前还要做一次核酸的[坏笑]
2	亲，麻烦在家的话给我放到门岗吧
2	有多少人同意人脸识别系统？
0	辛苦休假都没忘了自己的职业@成都万达城六区管家
1	我们刚才在22楼电梯猛的往下坠一下
1	任何时候物业都应该维护业主权益，不是说要业主投诉或者问题发生了才想到解决
2	太感谢了，今天门口没有蚊子。
1	垃圾袋坏了滴出来的异味
2	发生盗窃算谁的？
2	OK麻烦你了
2	你们现在这个管理是眼睛全部瞎了是吧
1	咱们上周四14地块商墅这边的绿植有消杀吗？怎么周六去感觉蚊子比以前更多了，乌央乌央一大群
1	8F着火了，打物业电话无人接听
2	材料要问问房修呢他们是地产的
1	他一响就是一晚上的
2	客厅卫生间门口的晚上也不亮
2	没有需要电话联系
0	小区维修不收费，非常好啊
2	13栋东边电梯按键面板粉尘已清理没有及时回复不好意思
1	之前反映说电梯脏，说要买工具回来才能搞干净，又大半年过去了，还没看到搞干净
2	说城管都来了么
1	小偷偷的是单元门口的电瓶车吗
1	成立委员会，才有了话语权，才有每年物业盈利的红包
2	已经放了苍蝇拍，就在大厅，
1	小区车库那个空隙是个非常大的安全漏洞希望物业可以优化一下，以前反馈过这个问题，始终没有解决
2	他上次就这么说的
2	他服务，她把我的事情做好了，我就该交，你交不交我管不着，别一天到晚拉人跟你同流合污，我不说不代表我撒子都不晓得，总有一天要把那些不要脸的事全部抖出来
1	希望我们保安人员对外来车辆要做登记记录严格把关才行。
1	13栋有个电梯按不起了
2	125平米的洋房
2	在哪啊
2	隔壁小区接二连三的发生偷盗事件
2	不用了谢谢，估计你们在忙核酸。刚才让学校的帮忙打了。
1	七栋楼下健身场地杂草丛生，卫生也差，请物业派人打理一下[抱拳][抱拳][抱拳]
1	到夏天苍蝇蚊子太多了，要生虫
0	管家很敬业，满意[啤酒]
1	保洁的天天就是混工资
2	脱岗肯定是不行的
2	户内160管道可拍带油污的洗碗水，不得排污水，110管道才能排污水，
2	姐，咱们物业有梯子吗？周六安装灯，我家工人撤场了，没有梯子了
2	我准备五一搬进来住了，希望在搬之前都弄好，住进来弄始终没那么方便对吧😊
1	前次等半个小时，我忍了。还有人能约束你们物业不？
0	看到你们最近为了园区的环境做出改善，给你们点赞
1	服务的都没，难怪大家都不交物业费了
1	这两盏灯黑漆漆的，什么时候修？
2	没有办法成立业主委员会了，业主不齐心
2	有两种，我一会回家了给你上图
2	10楼1404通道西侧门关不了
2	好像6万一个车位返4万物业费的活动已经停止了
2	发她照片上来看是哪个更聪明的（专偷现成的）
2	这门口的停车是归我们管理处管理吗？
1	这个门卡有时候开不了所有门啊，一楼大厅的门都刷不了
0	真是负责任的楼管[抱拳][抱拳][抱拳]
0	贴心的管家，让人心暖。
2	隔壁小区物业服务很不好
2	[呲牙]
2	那最近这段时间确实辛苦你们了
0	没怎么看到老鼠了，现在
1	小区安安保加强点嘛！，不要什么人都往里面放
1	像这种卫生问题物管完全可以分分钟解决的，如果确实业主反映的问题老是得不到解决，可以考虑维权，做得好的我们点赞，做得不好的就应该改进，不能当没看见[抱拳]
2	好的
2	而且首届业委会成员也是要业主们投票选举，不是谁说要当想当就可以的
1	他想做业主代表成立委员会
2	外来人员是否都扫码出入？
0	谢谢保洁阿姨，辛苦啦
1	管家为业主做了什么，你们心里没点数吗
1	投诉保安身材不够健美
2	怎么没有点赞了
2	一会我回去查一下啊
1	我们小区比自建房还差，入户单元门口那铁栏杆，那天有几个人在那说，跟他家猪圈似的。比猪圈做的还难看，听的好心酸。
0	@管理处胡南平?这两个管理处工作人员很负责任的给点赞[强][憨笑]
2	你们是为了更好的服务小区，如果来了救护车，平时不管理到位，那估计什么时间点都得喊你们来挪那些车车了
2	要买的呢甘姐
2	您客气啦[愉快]
1	门卫管好进出，不要等发展了才来管，就晚了
1	业委会已经在走罢免物业的程序了
1	如果我们的电梯没有过载保护，那安全隐患就大了
1	强烈要求物业不要放外来车辆进入车库。经常有不自觉的乱停放
1	什么时候被偷窃的？
1	在吗最近你们私底下有没有业主喊你们签字成立委员会[憨笑]
1	12号楼2单元东电梯关门时异响，声音刺耳，麻烦安排检查一下@物业客服主管王盈盈
2	不要随便批评别人
2	不能说以后要卖，就不解决现在的问题了吧，你说对吧
1	楼道里杂物着火了，火顺着电梯井往上窜，整个单元成烟囱了
2	已经收到了姐
1	投诉他们总部。
2	超级不热情
2	上门收？还是指定位置对方？
0	感谢小熊管家安排上门做核酸[呲牙]
2	这么多人
2	@🎶、叶子 是收还是邮寄出去了啊？
1	哪位长租的邻居组织一下，建个维权群，我们外地的约时间过来签字，把这事落实[抱拳]
2	都没有肉差评
2	除螨仪多大？
2	晚一点不知道有不，每次早上睡得起来，就有好多好多满意。
2	没有漏水位置吧姐
1	美女，安排一下扫地啊，这商铺门口都是树叶那些垃圾，风全都吹到店里了
0	@客服管家杨瑞平?我家的水管修好了，感谢[合十]
3	救护车好像也来了
1	大堂这里乱糟糟的
2	是的
2	应该是红车后面的那个白车，现在没有再闪灯了
1	@江西天虹电梯陈世华 15栋二单元客梯的风机有问题，异响严重
1	物业这冷漠的态度确实让人心寒，前天晚上反映的情况不理睬，今天又不理睬。
1	我也闻到了，骚的很
1	我们小区的筹备组已经成立了
2	5.1号之前应该是都会收到的
2	得
2	不可能违建
2	你去问问筹备组的
0	大家为物业的态度点赞
1	高空抛物的人，都是属于恐怖分子，杀无赦
2	明珠路街道办事处，建业路社区
1	电梯经常坏维护不及时
2	今天我想吃煮的方便面。行不[呲牙]
1	物业都不怎么管理绿化的现在
2	传给我一下
2	这是掉下来了？
2	可能捡的人多，竞争就大了，竞争大就会越发恶劣[呲牙][呲牙][呲牙]
2	刚没听到
2	这个漏水到底什么问题啊！
2	天天拉屎
2	B栋17萍姐我敬告你，你说话不要脸，连死人的钱都要骗，你真不是人，小区的邻居你们都做的出来，今天如你不来谈清楚，明天八月半，我去你家门口烧纸钱，你不吃散酒，要吃罚酒，我让你一家人都不好过。
2	旁边小区管家我觉得不好
2	业委会还是要发工资的
1	一楼架空层的电瓶车好好清理一下就好了，现在都停到大门口了，直接影响小区的品质
1	你们看了信息办了不给我们扯个回消，我们根本不知道你们办没有办，然后呢我们就会以为你们根本没有办理这些事！所以还麻烦你们以后收到信息扯个回消！做不做是一回事，态度很重要！
1	不管是哪位业主牵头负责组织成立业主委员会（或类似组织）我都支持！
2	今天看看门锁，昨天锁不行，锁不上门，屋里没了两个夜灯，大灯还好没有被偷盗，昨天早上门来时是开着的
2	不解决这些问题肯定是将就啊，这都是影响我们业主生命财产安全的大问题。我们提了，不去考虑解决，精力都用在抬杠上了，这让谁能满意物业服务呢？
0	点赞物业[强]平时就应该多做这样的宣传[强][强][强]
1	煤气罐的问题不解决，要是发生安全事故，就麻烦了
3	《2022弗莱玛皮草•羽绒服工厂年终超值特卖会》一一一一一一一一一一一一一一一一一一一元月19日在成都双桥北京华联负1楼盛大开幕万件精品皮草双面呢颗粒绒羽绒服等工厂直供成都一一一一一一一一一一一一一一一一一一一毛衫原价99至299元现价29元2件皮衣280元起双面呢大衣原价299至799元现价99元颗粒绒大衣原价399至1280元现价99元至249元羽绒服原价299元至998元现价99元至399元貂皮大衣1折一一一一一一一一一一一一一一一一一一一我们不打虚假广告只做良心价格良心工厂就是让消费者享受真正的实惠一一一一一一一一一一一一一一一一一一一福利：凭此微信到店互动免费送178元羊绒大披肩1条一一一一一一一一一一一一一一一一一一一地址：成都市成华区经华北路1号双桥北京华联负1楼（双桥子店）活动时间:元月19日一2月18日电话：19382937879一一一一一一一一一一一一一一一一一衣服确实很便宜，我已经买了，快来看看，披肩很漂亮，快来领，我已领了。
2	[呲牙]
1	管家早上好，4栋一楼的大门坏了几天了
2	把我车先弄干净，如有损坏你们赔偿
2	本来想给差评的，想想算了，不评价
1	直接投诉万象美物业没得办事能力
3	瓯江口那边打台风是很厉害的，大家都要根据楼栋的受风程度来决定吧
1	小陈管家，你们这个物业工作效率太差了，还是一级物业名称吗？你们物业对业主的安全意识太差了！是怎么保护我们业主的人身和财产安全的？一个门禁坏几个月都不按排工作人员做好！你们物业领导是谁。我们去找他好了！
1	外来人员都是自由进出
2	能的话我在家
2	就是你们物管拉的线
1	地库每次下午全是灰尘和垃圾味道
1	单元门口没得人脸识别系统，不方便
0	园区没怎么看到老鼠了
1	修草坪的大叔非常没素质
1	这品质真的是服了
1	我们这一个星期都被偷盗了两次，不能当没事发生吧
2	业主早上好
1	你们自己看看有这样停车的吗
2	今天冲洗了地下室应该处理了
1	我们5期可以成立委员会吗？
1	自己家才不会满地乱扔烟头呢说白了就是没素质
2	是在小区里面还是外面
2	好几年的保安了，说没有就没有了
2	那个里面全是线路，不能放，真的是有过的，里面堆杂物里面着火的
1	中国特色的管理模式，成立业委会和换物业都要由街道和居委会同意。
2	还有一部分是烟感器，装修时候灰尘太大了也会响
2	什么人哦
2	小区附近啥时候有银行网点啊
2	好的谢谢
1	现在这边要成立委员会，很多业主投诉这个事情
0	12号楼的保洁阿姨要表扬一下。很热情，还帮忙打扫垃圾
2	你好，这是昨天我们拍照的电表底数，小程序上也可以查到。您查收一下，现在可以开始缴费了，避免欠费停电哦，可以看下昨天发送的充值操作视频，今日零点以后使用电就开始产生费用了，有疑问再联系我。
2	请问家里的门禁怎么开到负一负二？@物业小曾
1	5-604设备间门槛石有破损，现在有工人在修别的地砖，正好一起弄下，叫丁工安排下
2	这个老师的态度挺好的
0	楼管主任个人素质非常高
1	女孩晨跑时死了
1	你好，我是6栋一单元102的，我厨房那边草地上那里臭得很，苍蝇满天飞，我纱窗都不能开，全部是小苍蝇飞进来，而且很臭，希望你们去看看处理一下，去年都好好的，草地绿绿
2	连过的是吧
2	消防通道堵塞了
0	我们这栋终于来了一位专业管理人员！
1	亲。我家楼道没有纱窗。现在蚊虫逐渐多了。
1	应该是磕破了点皮
1	确实有两个陌生人员来到29楼，但是管委会的沈主任发现，呵斥后离开了。
2	新闻上经常看到有人死亡
2	今天发现的，厨房的开关是破的，而且图二图三的上面的污渍除不掉
1	@管家小杜028-81026086 小电梯最近存在明显异响，需要排查下，安全无小事
2	你看下那谁……真的好可怕啊，我们家的净水器出来的和水管出来的，装前置的话是可以完全过滤的，会更好，我们想要优品质，以后洗澡也不用这些泥水
2	活动当天凭房号到物业客服中心来领取
1	这些杂物堆积在楼道里面，很容易引发火灾隐患的
2	入户窗，
1	这烂物业，爆管问题到现在都没有解决
1	请看！成立委员会多好！
0	现在碧桂园物业小红帽服务真的很贴心，特别是庄云龙有求必应主动热情面带微笑，李旭航管家服务热情耐心给业主提出困难尽量解决，我们业主刚到家感觉很温暖，谢谢你们！继续努力！
1	地下车库现状就是乱停不守规矩的没人管，守规矩的反而受影响，经常被堵住没办法进出，光打桩根本解决不了问题，用不了多久就被破坏了，还搞的很多地方都没法错车，关键还是管理，没点强硬的措施根本解决不了问
2	我在消防通道
1	希望热心业主维权的广大业主朋友倾尽自己全部的热情
1	@安吉万达华府7、8栋专属管家 八栋一单元有一台电梯运行的时候有异响
1	业委会已经成立一段时间了，什么时候把物业换了啊
2	发票开了后拍给我一下
1	工作人员处理问题不积极
2	收到，我跟领导反馈
2	不在岗属于工作失职吗
1	还有集装箱！！都是存在安全隐患
2	你这个减震和电梯下坠有啥关系
3	都晓得现在这些人啥子心里，看到一个救护车就开始浮想联翩了
1	客梯的按钮坏了
3	尊敬的业主:红红火火虎虎生威，园区内新年装饰已装饰完成，祝各位家人们在出门的早上喜气洋洋，回家的傍晚如夜晚的灯光缤纷多彩，也请各位家人们监管好自家的宝贝不要去抓扯，尽量远离带电装饰，祝大家在新的一年阖家欢乐。为了让各位朋友早点感受到节日的氛围和喜庆，单元对联生肖贴，园区灯笼已经布置完成，都说“过完元宵才是年”，请大家爱护哟，让红红的灯笼，对联和生肖贴陪我们过完元宵[呲牙][呲牙][呲牙]
1	电梯口的瓷砖也是他们弄坏的，态度恶劣。
2	不好意思[破涕为笑]
2	好的，收到！
1	还有，电梯井下面是不是装了很多水和杂物，感觉进电梯，味道特别大，是不是要检查一下，电梯井
0	客服这种工作效率和态度就值得点赞.
2	29楼的朋友请把垃圾拿下楼或放在自己门前
1	这个隐患太大了
2	@王小芳18172845966美容养生?说是赚不到钱要撤场了，换别的公司
1	@5-4-604?是压力表爆裂造成的爆管
1	2号楼一单元的电梯是质量有问题吗？经常坏
1	那么严重肯定是重伤了
2	我们家楼上你帮忙联系下两个卫生间防水做好后有没有做过闭水实验去年我去做过他们还没装修是两个都渗水但是我联系不上业主
2	不是的，是充电桩公司
2	喷泉的歌不是可以的吗？能不能换下，国庆节放恭喜发财，，，能不能放我爱你中国，更有节日气氛。
2	我明天去看看吧，不要家里被盗了还不知道
2	内卫柜子有破损
2	这个确实是素质问题[捂脸]说一声大家都是邻居也不会怪的
1	造成地下室漏水积水
2	这些会不会进蟑螂啊
3	@万象美楼栋管家-周玉梅 取走隔离桩就不要让人走了，不然真会死人的
2	这家眼镜店差评，收费超级贵
1	走廊纸皮箱无人清理
2	现场查看没有冒烟的地方
2	昨天看到有城管在拖车
1	物业现在越来越差了，要换物业才行
1	停车场收费太不合理了
2	碰倒就直接走啦？
2	既然物业在服务物业费肯定是要交的
1	管家凭什么把业主移出群，你们不是给小区协调问题解决问题服务的吗？
1	他不在的话就完蛋了肯定起火了
1	墙体有几处有小污渍
2	只能说众口难调[捂脸]主要是部分业主自身素质还是有问题
1	地下停车场脏不是只有负二楼负一楼也是污渍脏的看到雾蒙蒙一层
2	为啥是恶意破坏门禁呢？难道不是这里面小偷破坏的?
1	没领到物业礼物，差评
0	我们这栋的清洁阿姨是一个有素质的人
2	还有吗
2	@陈柳红 帮您约今天下午行吗？
2	这部车司机这样停车太不道德了，马路是你家吗？有考虑别人车子能过去吗，停车素质实在太差了，不考虑别人。
2	这样的政府，差评
1	前两天负二就开始积水了，今天严重了
2	看下群，把近期的群表扬做个宣传，今天出。范师傅表扬度最高，明天做个专宣。
2	他们开了两天的门，不知道家里是不是被偷盗了，我们作为邻居比较担心
2	又有一个网红死了
2	我23号就回成都咯
2	@11—2—504 不是，我们在村里。好几天都没做核酸咯
1	这个真的是物业方面失职。
2	他给人感觉不热情
3	我咋听到救护车来了
2	小刘，那个过几天我家要装纱窗了，天热了，蚊虫多了。这个装纱窗不受影响吧？
2	几个阿姨特别热情，舞蹈都会交，都是免费的，希望大家能支持，跳起来[嘿哈]
2	我只是觉得高空坠物，电源设备安全要做好，设备的噪音要考虑到。
2	后天看不到吗
2	已看，不漏哈
1	狗屎是吧
2	电梯在保养
1	@江南万达华府B3-B5栋管家小陈?你服务了个寂寞
2	@Ryo👉♓️ 应该带烟头去派出所备个案
0	客服挺优秀的！
1	7栋1单元后面一堆垃圾，处理下，都发臭了，2号和4号之间厨房外面的过道
1	到了杂草疯长的时候了
2	各位业主，大家好，谁放的杂物在消防通道请清理干净哈，也不要跨楼层放哈
2	下沙区
2	老是听到从楼顶入室偷窃等等新闻
2	疫情影响的生意都不好做，不知道他们还收不收房。
1	这么贵的物业费，个电梯总在修
2	给业主们点赞[强]
1	现在小区一楼都这样乱搭，物业也没人管管吗
1	外来人员随意进出小区，这个安全问题物业怎么保障？
0	物业这个效率太可以了。
2	我只是出注意，我也讨厌乱停的
1	那么多乱搭乱建，你们物业没看到吗
1	轰隆隆的，一会装一车，就像打雷[心碎]
2	这个应该没法改了，房管局都有备案的，如果改了就算违建，后期也得拆
3	这个真的是物业方面失职，不是业主怎么能放进来住在民宿里同隔离呢。
2	大门岗有外来人员来访登记
2	1O票
1	本小区有人跳楼死亡
1	47栋2003和2002之间的走廊灯不亮了
1	@@乐 22号楼三单元楼道都是脚印子，保洁没上班吗
2	我这属于防范区
1	万一中层着火了，高层的业主怎么办？
1	E栋消防梯停梯捡查
2	槐花还有么
1	要真砸到人真的太危险了
2	马路对面小区有人自杀了
2	我们会再加强对蚊虫这一块的消杀工作
2	@11-1-1803 同意
1	这个管家小陈问任何问题都不回答[捂脸]，要他来做什么
1	只使用了几年的电梯就故障频发，你们不怕出安全事故吗？
1	好怕哪天人在里面，电梯不动了
3	救护车来了
2	您好燃气表安装找谁？
1	大家都签字同意成立业委会
1	群里都在讨论门口东西被偷盗的事情
2	@1-2-3101陳鵬 坏了的我们给工程部讲，他们会尽快维修的哈[呲牙][呲牙][呲牙]
2	@4栋管家小夏（物业电话81026086）管家，?能帮忙问下12岁什么时候可以打第一针吗
2	去年报案说我威胁他们客服，
2	你好姐，家中的装修负责人电话方便给我一下吗
2	我不会配合成立委员会的
1	怎么处罚脱岗人员
2	过年哪个不回家呢
2	搞促销码
2	感谢骆哥的反馈，我会尽快查明原因
2	你算下
2	你有快递在过道，还有双鞋子放在空调外机上了，请尽快取回屋内，一个公共区域不可以堆放，也有丢失的可能。鞋子那样摆放也有高空坠物的可能
1	物业费我们每年也是缴了的，还是希望物业能够把钱用到实处，最起码，业主的人生安全问题要解决
1	\n他们万达D区那边和公寓一起正在准备业委会的事，能不能和他们一起搞呢
1	每次都是这个问题，这样的物业服务就是差评。
2	这两天先调试，看看能否正常使用哈
2	还是偷工减料？
2	偶尔一次可以，问题是要是以后发生外来人员偷窃事件，就说不清是从哪里进去的了
2	结束了嘛睡得太死了[捂脸][捂脸]
2	请大家爱护公共设施，损坏者必须照价赔偿！
1	必须罢免这这物业
1	这些绿植都死了，你们都不管的吗，以前还觉得我们绿化还不错，现在差的要命
2	@宏鹏物业6栋管家64965419 是不是停气了啊
2	这样的做法没有人愿意成立业委会
1	楼道已经连续三天无人清洁
1	像绿化，小区里好多植物都死了
2	还没找到？
2	还有3.9的住宅污水处理费，6.4的水费
2	旁边小区物业态度挺不错的
2	一品牌汽车喷漆房接连着火，现场火势猛烈。
2	就像消杀蚊子是一样的
1	不能叠三台哦，存在安全隐患，会影响到您退装修押金
2	我朋友去她男朋友家，他家人都不热情
2	12号之前8-7-9
